OPEP;Oriente Medio;Coveite;2559.696233;2010
OPEP;Oriente Medio;Emirados arabes Unidos;2914.636;2010
NAO OPEP;Oriente Medio;Iemen;306.8479;2010
OPEP;Oriente Medio;Ira;4430.120822;2010
OPEP;Oriente Medio;Iraque;2468.874333;2010
NAO OPEP;Oriente Medio;Oma;864.5882192;2010
NAO OPEP;Oriente Medio;Siria;385;2010
NAO OPEP;Oriente Medio;Outros;192.2684986;2010
OPEP;Africa;Argelia;1689.154;2010
OPEP;Africa;Angola;1812.318233;2010
NAO OPEP;Africa;Chade;121.9178082;2010
NAO OPEP;Africa;Congo (Brazzaville);313.8935;2010
NAO OPEP;Africa;Egito;724.6610778;2010
OPEP;Africa;Gabao;249;2010
OPEP;Africa;Guine-Equatorial;306.1095945;2010
OPEP;Africa;Libia;1658.824247;2010
OPEP;Africa;Nigeria;2534.442441;2010
NAO OPEP;Africa;Sudao;462.0708959;2010
NAO OPEP;Africa;Sudao do Sul;0;2010
NAO OPEP;Africa;Tunisia;82.89884932;2010
NAO OPEP;Africa;Outros;148.8120055;2010
NAO OPEP;Asia-Pacifico;Australia;547.8402912;2010
NAO OPEP;Asia-Pacifico;Brunei;172.1883061;2010
NAO OPEP;Asia-Pacifico;China;4076.966082;2010
NAO OPEP;Asia-Pacifico;India;882.2606164;2010
NAO OPEP;Asia-Pacifico;Indonesia;1003.017586;2010
NAO OPEP;Asia-Pacifico;Malasia;726.4284932;2010
NAO OPEP;Asia-Pacifico;Tailandia;389.1322466;2010
NAO OPEP;Asia-Pacifico;Vietna;323.3252603;2010
NAO OPEP;Asia-Pacifico;Outros;314.9077722;2010
NAO OPEP;America do Norte;Canada;3514.822066;2011
NAO OPEP;America do Norte;Estados Unidos;7858.849;2011
NAO OPEP;America do Norte;Mexico;2940.31338;2011
NAO OPEP;Americas Central e do Sul;Argentina;668.4863712;2011
NAO OPEP;Americas Central e do Sul;Brasil;2178.757447;2011
NAO OPEP;Americas Central e do Sul;Colombia;915.2642466;2011
OPEP;Americas Central e do Sul;Equador;500.608001;2011
NAO OPEP;Americas Central e do Sul;Peru;153.073474;2011
NAO OPEP;Americas Central e do Sul;Trinidad e Tobago;136.8990452;2011
OPEP;Americas Central e do Sul;Venezuela;2755.021082;2011
NAO OPEP;Americas Central e do Sul;Outros;140.7508598;2011
NAO OPEP;Europa e Eurasia;Azerbaijao;932.0758082;2011
NAO OPEP;Europa e Eurasia;Cazaquistao;1684.145009;2011
NAO OPEP;Europa e Eurasia;Dinamarca;224.5075173;2011
NAO OPEP;Europa e Eurasia;Italia;110.0996325;2011
NAO OPEP;Europa e Eurasia;Noruega;2039.167258;2011
NAO OPEP;Europa e Eurasia;Reino Unido;1111.85521;2011
NAO OPEP;Europa e Eurasia;Romenia;88.51630137;2011
NAO OPEP;Europa e Eurasia;Russia;10538.20882;2011
NAO OPEP;Europa e Eurasia;Turcomenistao;215.223564;2011
NAO OPEP;Europa e Eurasia;Uzbequistao;76.57890411;2011
NAO OPEP;Europa e Eurasia;Outros;371.3045558;2011
OPEP;Oriente Medio;Arabia Saudita;11143.74577;2011
OPEP;Oriente Medio;Catar;1834.498584;2011
OPEP;Oriente Medio;Coveite;2913.140397;2011
OPEP;Oriente Medio;Emirados arabes Unidos;3284.958;2011
NAO OPEP;Oriente Medio;Iemen;220.8243;2011
OPEP;Oriente Medio;Ira;4472.48211;2011
OPEP;Oriente Medio;Iraque;2773.276667;2011
NAO OPEP;Oriente Medio;Oma;884.920274;2011
NAO OPEP;Oriente Medio;Siria;352.8247;2011
NAO OPEP;Oriente Medio;Outros;201.4690137;2011
OPEP;Africa;Argelia;1641.503205;2011
OPEP;Africa;Angola;1670.399937;2011
NAO OPEP;Africa;Chade;113.6986301;2011
NAO OPEP;Africa;Congo (Brazzaville);300.5626;2011
NAO OPEP;Africa;Egito;714.341811;2011
OPEP;Africa;Gabao;246.216;2011
OPEP;Africa;Guine-Equatorial;300.6430959;2011
OPEP;Africa;Libia;478.7747945;2011
OPEP;Africa;Nigeria;2462.792608;2011
NAO OPEP;Africa;Sudao;291.0022712;2011
NAO OPEP;Africa;Sudao do Sul;0;2011
NAO OPEP;Africa;Tunisia;76.55745205;2011
NAO OPEP;Africa;Outros;197.9462219;2011
NAO OPEP;Asia-Pacifico;Australia;482.5699968;2011
NAO OPEP;Asia-Pacifico;Brunei;165.3621162;2011
NAO OPEP;Asia-Pacifico;China;4074.184699;2011
NAO OPEP;Asia-Pacifico;India;916.0694877;2011
NAO OPEP;Asia-Pacifico;Indonesia;952.2847326;2011
NAO OPEP;Asia-Pacifico;Malasia;660.351389;2011
NAO OPEP;Asia-Pacifico;Tailandia;419.2785326;2011
NAO OPEP;Asia-Pacifico;Vietna;326.5601096;2011
NAO OPEP;Asia-Pacifico;Outros;299.2533348;2011
NAO OPEP;America do Norte;Canada;3740.237677;2012
NAO OPEP;America do Norte;Estados Unidos;8903.618;2012
NAO OPEP;America do Norte;Mexico;2911.097981;2012
NAO OPEP;Americas Central e do Sul;Argentina;657.9687605;2012
NAO OPEP;Americas Central e do Sul;Brasil;2144.846965;2012
NAO OPEP;Americas Central e do Sul;Colombia;944.120082;2012
OPEP;Americas Central e do Sul;Equador;504.6155356;2012
NAO OPEP;Americas Central e do Sul;Peru;153.9790328;2012
NAO OPEP;Americas Central e do Sul;Trinidad e Tobago;116.9523251;2012
OPEP;Americas Central e do Sul;Venezuela;2703.734191;2012
NAO OPEP;Americas Central e do Sul;Outros;146.9149904;2012
NAO OPEP;Europa e Eurasia;Azerbaijao;882.3212295;2012
NAO OPEP;Europa e Eurasia;Cazaquistao;1664.131034;2012
